-23.34,-70.294
19.055,-104.205
40.525,143.419
-23.008,169.9
-5.799,154.178
-15.199,-173.529
16.779,-98.597
12.059,125.58
-29.211,-177.589
-5.771,154.347
16.84,-93.469
28.826,34.799
-37.759,178.752
12.626,125.297
52.629,142.827
18.856,145.218
27.929,130.175
40.246,142.175
-2.75,-77.881
34.583,135.018
-4.183,135.109
12.011,125.656
44.072,148.004
-8.378,125.127
1.833,95.05
-4.434,134.476
45.928,151.283
11.925,125.564
12.047,125.92
12.39,125.396
-0.893,-21.996
-55.945,-3.361
-3.959,153.93
21.966,99.196
-2.045,101.436
28.094,130.148
-1.318,127.438
-3.792,-76.917
-61.673,154.766
-4.836,151.515
-28.906,-71.417
40.5918333,-125.7566667
6.279,126.777
40.149,21.695
12.128,-88.36
-19.544,169.287
-5.429,153.773
5.139,-75.577
26.092,-110.284
44.537,149.103
18.136,-101.384
-37.282,177.523
40.701,143.549
5.05,-72.916
-37.855,178.602
-60.774,-20.074
51.334,179.714
-23.03,170.108
12.115,57.939
38.401,22.283
-23.26,170.865
-10.68,-78.581
-2.778,-77.851
-31.965,179.86
40.375,143.636
-62.711,155.666
4.104,-76.622
24.987,95.294
11.465,125.962
18.956,-107.42
2.534,127.681
-21.182,-175.394
-23.062,-70.588
-5.934,154.213
-5.168,153.447
-47.937,99.467
-15.838,166.426
38.063,30.134
-20.002,-175.921
-17.477,-69.598
18.552,145.363
51.26,179.168
-20.833,-179.236
43.377,146.72
-1.278,127.444
-1.31,127.429
-55.95,-28.214
-22.795,170.01
-10.246,164.001
-56.883,-141.654
-56.222,-122.419
-21.474,170.176
36.43,70.387
28.164,130.156
-4.92,103.22
3.588,126.647
44.568,149.143
44.473,149.342
40.094,142.687
2.563,126.882
-5.902,154.492
46.012,151.527
39.748,143.661
24.137,121.614
16.562,-59.559
54.776,-161.339
-10.998,166.123
38.212,135.012
21.833,142.691
-13.446,170.434
33.763,-38.576
1.297,-85.031
44.091,148.074
-60.427,154.042
-3.321,150.458
24.688,-110.228
-23.347,-70.609
4.041,143.77
-55.934,-28.832
18.902,145.047
18.849,145.089
-6.053,146.543
-25.758,-177.522
26.003,102.227
-42.984,171.793
-9.519,159.411
39.788,143.572
2.69,118.226
-4.231,135.013
-15.213,-173.421
-22.252,170.54
-2.061,140.457
5.954,123.818
11.853,125.982
1.889,128.478
12.637,125.238
41.603,88.82
17.899,96.457
-9.662,151.507
-29.117,-177.627
-21.848,170.436
18.823,145.042
-21.159,-174.354
-6.323,155.207
29.311,139.04
-15.221,-174.934
-59.014,158.28
-6.435,154.556
-6.514,154.631
28.203,130.211
18.708,145.544
-21.793,-179.387
-23.422,-66.639
-23.534,-70.591
40.217,142.546
-56.06,-123.232
40.258,142.364
35.88,141.343
44.061,147.033
-5.246,152.04
-6.234,148.795
6.809,-82.666
-37.621,178.629
-23.366,-67.688
5.244,126.265
6.976,-81.86
-5.346,146.731
52.264,159.043
11.973,125.688
-5.902,147.417
-15.42,-173.266
24.6,121.7
18.835,-81.719
48.793,154.446
33.972,137.127
39.678,143.352
53.578,-163.74
-22.719,169.783
-12.59,79.228
-23.982,-70.276
-23.23,-70.677
41.559,88.8
-18.686,-175.409
-5.643,153.541
14.943,-94.253
-17.093,66.707
-6.925,128.968
-5.968,146.635
-5.561,104.062
50.829,157.341
18.81,-104.017
-35.288,-106.266
0.858,125.886
1.29,121.678
-15.114,-173.473
44.277,145.619
-57.699,-65.883
-7.395,128.26
1.184,125.998
-37.825,178.844
-37.952,178.733
-1.332,127.512
44.022,148.031
35.046,32.279
-14.688,-175.486
44.07,148.079
0.698,-26.129
-21.612,170.083
-8.527,156.612
-16.778,176.985
-8.725,111.034
-18.553,168.779
-53.973,-134.304
-5.304,108.903
36.455,70.893
-1.021,120.505
12.263,125.701
21.984,99.159
12.324,125.058
-23.08,170.641
-3.854,135.266
-23.253,-70.318
-14.802,167.148
-5.146,153.447
-4.96,153.755
0.042,123.235
-56.202,-122.267
-20.135,-69.323
-17.623,-178.966
41.819,143.334
52.711,172.412
34.072,139.08
-14.281,167.294
-3.262,139.842
-27.32,-176.715
40.187,143.583
9.189,126.179
-10.99,162.145
-26.835,-176.472
10.739,-42.559
43.131,146.833
-2.788,134.377
-8.012,116.494
-41.042,174.019
-21.28,169.077
44.842,137.536
33.749,-38.623
6.126,126.975
44.046,148.144
-23.082,170.047
-22.83,170.124
18.435,120.852
-16.413,168.108
-24.563,-177.263
7.115,-34.342
-1.551,127.467
51.961,103.099
-24.265,-176.316
-19.9,-177.547
-4.625,153.237
-23.23,-70.676
-24.359,-70.715
-23.119,-70.405
-23.432,-70.571
-28.281,-69.239
-5.032,153.935
-6.079,154.394
18.847,145.123
-19.36,-173.464
-39.698,174.168
-13.098,166.997
18.881,-104.37
65.17,-148.565
-2.775,-77.823
-6.227,154.966
0.824,125.975
51.667,-173.481
-28.939,-71.39
-9.789,159.701
-24.527,-176.4
56.1,114.495
-45.1,-79.924
3.09,95.915
-13.765,166.496
-16.959,-176.275
-27.75,-70.933
35.761,-117.638
1.967,120.844
-24.855,-179.112
2.729,128.158
-17.838,-178.703
-54.103,143.412
39.458,143.486
40.313,143.626
40.239,143.546
40.015,143.215
-32.961,179.862
-22.033,168.902
-27.929,-178.273
51.299,179.165
14.026,-91.868
-20.436,-177.929
5.093,-72.965
-26.975,-176.548
41.182,142.167
-37.969,178.591
12.591,-81.576
-1.338,127.357
-18.213,-178.069
-6.496,155.008
46.121,143.484
-21.605,-176.477
-22.427,-175.162
24.066,122.289
-15.417,166.23
30.285,-103.347
-54.235,-136.596
11.828,125.86
12.483,125.386
-10.568,161.399
-9.897,118.915
-20.766,-178.761
-22.397,170.35
40.214,143.364
23.013,121.434
-28.978,-71.217
10.164,-104.025
32.624,69.68
-60.269,-31.203
-18.269,-178.01
-55.333,-27.995
24.386,-110.265
-55.413,-27.654
-53.449,9.114
10.702,-41.212
-16.462,-174.742
4.278,126.656
-10.422,-78.264
-22.954,-70.403
-16.255,177.893
-59.378,-151.161
-23.631,179.054
-31.95,179.362
28.46,128.067
-6.267,154.517
8.455,126.935
-8.28,121.548
-8.887,123.787
-19.542,-173.757
-4.703,130.493
-30.715,-71.937
41.048,72.153
-7.472,156.275
-23.258,-70.471
27.802,129.986
-6.404,98.668
-17.217,173.849
28.179,130.052
-55.284,-29.24
-3.755,151.406
3.512,126.877
-33.234,-71.947
29.333,34.749
-9.975,119.199
-8.485,-80.185
44.917,149.584
40.466,143.612
-19.634,-178.106
1.459,-90.563
41.934,142.484
-22.18,-179.536
1.142,-90.567
43.165,147.029
27.511,128.46
43.376,146.971
43.333,146.8
-7.046,129.113
-27.153,-176.457
43.977,148.139
29.278,141.15
-37.852,178.814
-37.811,178.816
-29.639,-112.002
-19.942,-68.761
-10.662,165.153
-5.762,-76.109
59.436,-153.127
-1.607,127.492
-26.662,-112.629
-6.551,155.004
-15.148,-64.817
-54.792,-118.778
-4.054,135.255
-62.588,155.503
-24.359,-176.93
-2.05,-79.492
-20.123,-178.77
3.139,126.933
-0.592,124.261
-9.796,159.578
45.829,151.444
12.373,125.345
-15.824,-172.798
-6.524,155.016
12.449,125.71
-27.855,-176.468
43.655,141.736
61.007,-150.119
43.926,147.331
-23.986,-175.972
-60.229,-31.548
30.232,67.937
-31.773,-71.296
-3.676,131.235
11.742,125.859
12.117,-88.339
-8.259,123.008
-11.538,-77.53
-55.359,-27.899
-28.045,-178.124
-22.608,170.593
4.308,62.4
-6.035,154.51
36.427,103.123
30.345,138.381
-23.055,-70.799
52.839,152.88
-22.563,-10.778
-29.262,-112.634
-5.533,153.831
-5.498,153.592
-6.007,154.3
36.443,71.129
-55.656,-28.659
-6.148,153.969
-21.207,-174.287
-16.422,-172.891
-9.126,67.322
0.986,-101.452
-21.721,-179.347
-4.044,-104.034
-35.561,-74.167
-20.642,-178.544
-21.194,-68.672
-10.072,160.804
-24.328,-128.003
